Website,Length,Protocol,Info
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3668589 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3670049 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3671509 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3672969 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3674429 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3675889 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,345,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3677640 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3679100 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3680560 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3682020 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3683480 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3684940 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3686400 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3687860 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3689320 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3690780 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3692240 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,345,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3693991 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3695451 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3696911 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3698371 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3699831 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3701291 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3702751 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3704211 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3705671 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3707131 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3708591 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3711511 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3712971 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3714431 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3715891 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3717351 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3718811 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3720271 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3721731 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3723191 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3724651 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,636,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3726693 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3728153 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3729613 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3731073 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3732533 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3733993 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3735453 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3736913 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3738373 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3739833 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3741293 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3744213 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3745673 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3747133 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3748593 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3750053 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3751513 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3752973 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3754433 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3755893 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3757353 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3760273 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3761733 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3763193 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3764653 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3766113 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3767573 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3769033 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3770493 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,"443  >  56281 [PSH, ACK] Seq=3771953 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]"
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3633253 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3636173 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3639093 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3642013 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3644933 Win=528384 Len=0
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3773413 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3776333 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3777793 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3779253 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3780713 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3782173 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3783633 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3785093 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3786553 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3788013 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3789473 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3792393 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3793853 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3795313 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3796773 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3798233 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3799693 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3801153 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3802613 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3804073 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3805533 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3808453 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3809913 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3811373 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3812833 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3814293 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3815753 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3817213 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,"443  >  56281 [PSH, ACK] Seq=3818673 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]"
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3820133 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3646398 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3649318 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3652238 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3655158 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3658078 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3660998 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3662749 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3665669 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3668589 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3671509 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3674429 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3677349 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3679100 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3682020 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3684940 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3687860 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3690780 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3693700 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3695451 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3698371 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3701291 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3704211 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3707131 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3710051 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3712971 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3715891 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3718811 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3721731 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3724651 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3726693 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3729613 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3732533 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3735453 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3738373 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3741293 Win=528384 Len=0
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3821593 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3823053 Ack=58302 Win=82432 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TLSv1.3,Application Data
wikipedia.csv,1284,TLSv1.3,Application Data
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3744213 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3747133 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3750053 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3752973 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3755893 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3758813 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3761733 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3764653 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3767573 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3770493 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3773413 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3776333 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3779253 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3782173 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3785093 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3788013 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3790933 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3793853 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3796773 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3799693 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3802613 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3805533 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3808453 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3811373 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3814293 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3817213 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3820133 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3823053 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3825973 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58302 Ack=3827203 Win=527104 Len=0
wikipedia.csv,190,TLSv1.3,Application Data
wikipedia.csv,1425,TLSv1.3,Application Data
wikipedia.csv,158,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3828574 Ack=58542 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,995,TLSv1.3,Application Data
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58542 Ack=3830975 Win=528384 Len=0
wikipedia.csv,144,TLSv1.3,Application Data
wikipedia.csv,92,TCP,443  >  56281 [ACK] Seq=3830975 Ack=58632 Win=83968 Len=0
wikipedia.csv,1247,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3832168 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3833628 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3835088 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3836548 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3838008 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3839468 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3840928 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3842388 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3843848 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3845308 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3846768 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,337,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3848511 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3849971 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3851431 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3852891 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3854351 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3855811 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3857271 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3858731 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3860191 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3861651 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3863111 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,345,TLSv1.3,Application Data
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3864862 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3866322 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3867782 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3869242 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3870702 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3872162 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3873622 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,1514,TCP,443  >  56281 [ACK] Seq=3875082 Ack=58632 Win=83968 Len=1460 [TCP segment of a reassembled PDU]
wikipedia.csv,797,TLSv1.3,Application Data
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58632 Ack=3833628 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58632 Ack=3836548 Win=528384 Len=0
wikipedia.csv,54,TCP,56281  >  443 [ACK] Seq=58632 Ack=3839468 Win=528384 Len=0
